Status,Full Title,URL,Bedrooms,Bathrooms,Price,SqF,City,Address,PhoneNumber,email,
,,https://chicago.craigslist.org/chc/apa/d/chicago-large-3-bed-15-bath-in-prime/7032791660.html,2BR,1Ba,$1250,,(Chicago - Humboldt Park),North Kedzie,(847) 781-0400,0b3b1d29f87b38df8c15034ea7ee0556@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-large-3-bed-15-bath-in-prime/7032791660.html,3BR,1.5Ba,$2995,,(Chicago - Lincoln Park),North Lincoln Ave near LIll,(708) 262-0219,cb165a52f0a43acb9eee8db104e3840e@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-renovation-in-east/7032617507.html,3BR,1.5Ba,$2995,,(Chicago - Lincoln Park),North Lincoln Ave near LIll,,cb165a52f0a43acb9eee8db104e3840e@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-spacious-2br-1ba-new/7032790017.html,2BR,1Ba,$2095,,(Ukrainian Village),2117 W Ohio St near Hoyne & Ohio,(773) 397-8665,ca9a35134d593df8819a40de21f4ad87@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-spacious-2br-1ba-new/7032790017.html,2BR,1Ba,$2095,,(Ukrainian Village),2117 W Ohio St near Hoyne & Ohio,(312) 348-7533,38a5c4c002983770a34178a1da494a36@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-fantastic-logan-square-2-bed/7032616263.html,2BR,1Ba,$2095,,(Ukrainian Village),2117 W Ohio St near Hoyne & Ohio,(773) 690-9805,38a5c4c002983770a34178a1da494a36@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-rehabbed-avondale-2-bed-2-bath/7032789525.html,2BR,2Ba,$1375,,(Chicago - Avondale),North Karlov,(773) 397-8665,1dd4a33961113ea09f28f5e4c88a580b@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-west-garfield-two-bdrm-apt-on/7032612857.html,2BR,2Ba,$1375,,(Chicago - Avondale),North Karlov,(708) 299-6038,1dd4a33961113ea09f28f5e4c88a580b@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-excellent-deal-wall-of-windows/7032788654.html,2BR,2Ba,$2570,,(Chicago - Fulton River District),Jackson near Pulaski,(773) 805-9509,ca5109825f8d34fab52104be53dfa87d@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwi/apa/d/valparaiso-lovely-two-bedroom-lake-house/7032611319.html,2BR,2Ba,$2570,,(Chicago - Fulton River District),Jackson near Pulaski,(312) 219-1661,ca5109825f8d34fab52104be53dfa87d@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-modern-spacious-1bd-in-irving/7032788374.html,2BR,1.5Ba,$1800,,(Valparaiso),North Kedzie Ave,(708) 299-6038,d3d2979adde43e4cbf4a7cd3e121f57d@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-studio-sublet-option/7032787364.html,2BR,1.5Ba,$1800,,(Valparaiso),North Kedzie Ave,(219) 477-4555,d3d2979adde43e4cbf4a7cd3e121f57d@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-charming-wicker-park-1br-gym/7032611135.html,1BR,1Ba,$2790,,(Wicker Park/ Chicago),1664 West Division Street,(219) 477-4555,1d4e1f40501b3545991cb4b9b9b94600@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-studio-in-excellent-location/7032784110.html,0BR,1Ba,$1629,,(Chicago - Fulton River District),1664 West Division Street,(773) 303-8240,3666d74d8774382e9ad14d25e757b09b@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwi/apa/d/valparaiso-beautiful-3-bedroom-apartment/7032609565.html,0BR,1Ba,$1629,,(Chicago - Fulton River District),1664 West Division Street,(773) 303-8240,3666d74d8774382e9ad14d25e757b09b@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-incredible-deal-on-this-logan/7032783800.html,0BR,1Ba,$995,,(Chicago - Logan Square),North Wrightwood,(773) 303-8240,3666d74d8774382e9ad14d25e757b09b@hous.craigslist.org,,
,,https://chicago.craigslist.org/sox/apa/d/frankfort-economy-rental-for/7032609423.html,0BR,1Ba,$0123456789,,(South Suburbs and East of Frankfort Area),North Wrightwood,(773) 303-8240,c50863a9e23f3f6b9f37f5f4710489d9@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-incredible-deal-on-this-logan/7032783800.html,0BR,1Ba,$995,,(Chicago - Logan Square),North Wrightwood,(773) 303-8240,25137b85e0253bfc8ba2b1d129882b63@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-west-loop-3bd-3ba-available-now/7032608606.html,0BR,1Ba,$995,,(Chicago - Logan Square),North Wrightwood,,25137b85e0253bfc8ba2b1d129882b63@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-cano-properties-studios-1/7032781511.html,3BR,3Ba,$5760,,(West Loop, Greektown, Whole Foods, Google, McDonalds),Madison near Halsted,,92db098c1b303bd2808a6cb50c4dcf36@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwi/apa/d/collinsville-first-floor-1-bedroom-1/7032608491.html,1BR,1Ba,$780,,(Highland),3750 Ridge Road near Kleinman,,d4b2ac9168bb3279b3929ad867c89963@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-amazing-16ft-ceiling-loft-in/7032779516.html,1BR,1.5Ba,$2250,,(West Loop),222 S. Racine Ave near W Adams St.,,c9860281f9213b7994794cdfa0dc28c7@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwi/apa/d/collinsville-first-floor-1-bedroom-1/7032608491.html,1BR,1Ba,$780,,(Highland),3750 Ridge Road near Kleinman,(630) 200-0189,910b21a3a1ca3572830c39ff1fa1ac07@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/glendale-heights-2-bed-in-glenbard-west/7032775627.html,1BR,1Ba,$780,,(Highland),3750 Ridge Road near Kleinman,(630) 200-0189,910b21a3a1ca3572830c39ff1fa1ac07@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-section-8-three-bedroom-kimball/7032608032.html,3BR,1Ba,$1193,,(ALBANY PARK),SUNNYSIDE near KIMBALL,(630) 200-0189,910b21a3a1ca3572830c39ff1fa1ac07@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-wonderfully-restored-studio-2/7032772660.html,0BR,1Ba,$725,,(Edgewater),5746 N Kenmore,(773) 267-5777,cfe70404203236948c49044a1efc45bc@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwi/apa/d/griffith-newly-renovated-1st-floor-1/7032608004.html,1BR,1Ba,$790,,(Griffith),201 N Colfax Street,(773) 484-8042,cfe70404203236948c49044a1efc45bc@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-huge-3br-2ba-garden-unit-close/7032771764.html,3BR,2Ba,$3000,,(Chicago - Lincoln Park),North Sheffield near West Armitage,(219) 961-8079,19e20b014c913c6889768466b60f4e03@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-studio-apartment-move/7032606984.html,0BR,1Ba,$950,,(Ravenswood),4409 N Wolcott Ave, Apt 1B near Montrose,(314) 322-3561,19e20b014c913c6889768466b60f4e03@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-west-loop-studio-wood-floors/7032770062.html,0BR,1Ba,$1440,,(Chicago - West Loop),4409 N Wolcott Ave, Apt 1B near Montrose,(708) 214-0080,3334e964f8313bde8f9942d93d529179@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/villa-park-2br-apt-heat-included-1/7032604002.html,0BR,1Ba,$995,,((Villa Park)),Ardmore near Terrace,(312) 219-1661,3334e964f8313bde8f9942d93d529179@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-huge-sunny-3-bedroom-in-avondale/7032769810.html,0BR,1Ba,$995,,((Villa Park)),Ardmore near Terrace,(312) 219-1661,3334e964f8313bde8f9942d93d529179@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-west-loop-2bd-2ba-available-now/7032602204.html,2BR,1Ba,$1600,,(Avondale),North Springfield Ave. near West School St.,(312) 219-1661,4c763e7d110f301b954ea3047f8d822a@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-logan-square-2-bedroom/7032768934.html,2BR,1Ba,$1550,,(Logan Square Chicago IL),wisner near kimball,(312) 348-7533,e5eb6be14bbf31448ca7d18151d46257@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwi/apa/d/hammond-holiday-special-greenbriar/7032601476.html,2BR,1Ba,$1550,,(Logan Square Chicago IL),wisner near kimball,(872) 800-1386,e5eb6be14bbf31448ca7d18151d46257@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-3-bd-on-north-lincoln-ave-no-fee/7032768655.html,3BR,1Ba,$2400,,(Chicago - Lincoln Park),North Lincoln Ave,(219) 845-6070,99bedf656789329dbbf7a722d2ab032e@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwi/apa/d/hammond-holiday-special-greenbriar/7032600949.html,3BR,1Ba,$2400,,(Chicago - Lincoln Park),North Lincoln Ave,(314) 322-3561,99bedf656789329dbbf7a722d2ab032e@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/bensenville-window-coverings-disposal/7032767485.html,1BR,1Ba,$1080,,(HAMMOND,IN),100 E George Street,(219) 845-6070,a8029b30265b37fca692426328e19fa6@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-sleek-old-town-1br-w/7032600408.html,1BR,1Ba,$1080,,(HAMMOND,IN),100 E George Street,(844) 200-5593,a8029b30265b37fca692426328e19fa6@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-lovely-3-bedroom-apartment-in/7032767299.html,3BR,1Ba,$1475,,(Logan Square),Kimball near Fullerton,(844) 200-5593,aec023a82fb93b28bc919fac89fb961b@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-gut-rehab-beautiful-4-bd-on/7032766363.html,4BR,3.5Ba,$2995,,(Chicago - Pilsen),West 21st Pl,(773) 303-8240,830179f0b5dc375e91ce8c342dd5cf9e@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-west-loop-1bdden-available-now/7032596290.html,1BR,1Ba,$3165,,(West Loop, Fulton River District, Randolph Street, Restauran),Madison near Halsted,(773) 303-8240,830179f0b5dc375e91ce8c342dd5cf9e@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-renovated-1-bed-in-old-town-wd/7032596177.html,1BR,1Ba,$3165,,(West Loop, Fulton River District, Randolph Street, Restauran),Madison near Halsted,(314) 322-3561,830179f0b5dc375e91ce8c342dd5cf9e@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/arlington-heights-beautiful-arlington/7032765403.html,3BR,2Ba,$1549,,(Luxury Living - Lindsay Wallace),2134 S Goebbert Road,(312) 771-6396,8f729ccef2c830288406f254df102df3@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-great-location-addison/7032595873.html,3BR,2Ba,$1549,,(Luxury Living - Lindsay Wallace),2134 S Goebbert Road,(847) 305-3424,8f729ccef2c830288406f254df102df3@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-huge-2br-1ba-close-to-belmont/7032763713.html,2BR,1Ba,$1850,,(Chicago - Lakeview),North Sheffield Ave near W School St,(847) 305-3424,e617171a158d3e59b6db640d0fba880d@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-great-location-addison/7032595873.html,3BR,2Ba,$1350,,(Chicago, Avondale),3630 W Cornelia,(314) 322-3561,e7555fda8ca03cdfb372557ecab0d900@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-updated-2-bedroom-dishwasher/7032758753.html,2BR,1Ba,$1400,,(East Avondale-Chicago),N. Francisco Ave near W. Barry Ave,(773) 294-0070,bb8f567d9ecf30499e1b9eb1e355974c@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-logan-square-avondale-2-bed-apt/7032595731.html,2BR,1Ba,$1350,,(chicago),Ridgeway Ave near Oakdale,(773) 507-8844,ca1ab3b6b8e13e03ae08bee8fd43df44@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-luxury-2-bd-on-fullerton-pet-ok/7032757730.html,2BR,2Ba,$2650,,(Chicago - Logan Square),Fullerton near Maplewood,(773) 782-1213,580e8e9608ba372390da05918c2cf86f@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwi/apa/d/la-porte/7032595009.html,3BR,2.5Ba,$695,,(LAPORTE/Michgen City),N pawnee tri near rt35,(773) 782-1213,63bb7ce25ca03c31a6a5f19b44cb80e7@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-1-bedroom-garden-apt/7032594873.html,1BR,1Ba,$980,,(Wrigleyville),Southport near Clark,(314) 322-3561,63bb7ce25ca03c31a6a5f19b44cb80e7@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-lovely-1-bed-d-in-unit-floor-to/7032755840.html,1BR,1Ba,$1900,,(Chicago - Fulton River District),Southport near Clark,,9c1b5d6c71863aa4a74a83cd31e903de@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-lovely-1-bed-d-in-unit-floor-to/7032755840.html,1BR,1Ba,$1900,,(Chicago - Fulton River District),20 E Scott St,(773) 303-8240,4f7bcea7985138f59d9da7b220fefcc1@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwi/apa/d/la-porte/7032593924.html,2BR,1.5Ba,$595,,(Chicago - Fulton River District),20 E Scott St,(312) 219-1661,4f7bcea7985138f59d9da7b220fefcc1@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-4-bedroom-2-bathroom/7032751268.html,2BR,1.5Ba,$595,,(Laporte, IN),20 E Scott St,(312) 219-1661,1b422b8cc37a3c49ba11e3dbb0b81d95@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom-in-old-town-gym/7032593124.html,1BR,2Ba,$2200,,(Pilsen),20 E Scott St,(312) 219-1661,1b422b8cc37a3c49ba11e3dbb0b81d95@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom-in-old-town-gym/7032593124.html,1BR,1Ba,$1645,,(Chicago),LASALLE near DIVISION,(219) 938-0500,402973b5f8953657ab2e2d1d2da59e28@hous.craigslist.org,,
,,https://chicago.craigslist.org/sox/apa/d/bridgeview-completely-rehabbed-1/7032739990.html,1BR,1Ba,$900,,(BRIDGEVIEW),LASALLE near DIVISION,,e0c5437c79243e199bd0194c7a0d54a6@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-bucktown-2br-w-in/7032592512.html,1BR,1Ba,$900,,(BRIDGEVIEW),LASALLE near DIVISION,(708) 243-6872,e0c5437c79243e199bd0194c7a0d54a6@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-large-3-bedroom-plus-den-in/7032739875.html,4BR,1Ba,$2450,,(Chicago - Lakeview),1647 N. Milwaukee,(773) 303-8240,f4953413d9673245918f7f462227c361@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-large-3-bedroom-plus-den-in/7032739875.html,4BR,1Ba,$2450,,(Chicago - Lakeview),Madison near Halsted,(312) 348-7533,cfe98b02c33d35f3a889417db728a1c8@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-gorgeous-west-loop/7032591610.html,4BR,1Ba,$2450,,(Chicago - Lakeview),Madison near Halsted,(773) 272-1860,cfe98b02c33d35f3a889417db728a1c8@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-for-rent-1255-sandburg-ter/7032739162.html,2BR,2Ba,$2690,,(West Loop/ Chicago),765 West Adams Street,,5a04871d5ff23b08b3b41e9e4020ec3e@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-wicker-park-2-bed-2-bath-duplex/7032734407.html,2BR,2Ba,$2690,,(West Loop/ Chicago),765 West Adams Street,(773) 303-8240,5a04871d5ff23b08b3b41e9e4020ec3e@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-2-bed-2-bath-in-old-town-gym/7032590765.html,2BR,2Ba,$2542,,(Luxury Living - Lindsay Wallace),Wells near Menomonee,(773) 303-8240,9033725350bf3625a7d7a7e530b5b70b@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-move-in-special-super-large-1/7032733689.html,1BR,1Ba,$1350,,(Rogers Park),1460 W Fargo near Greenview,(773) 303-8240,feea80b1903e31fe8478c3d5dcfb8e66@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/arlington-heights-pet-friendly/7032733403.html,2BR,1Ba,$1219,,(Rogers Park),2134 S Goebbert Road,(312) 771-6396,644e34ecf21d3be2b25b58ae16896b8d@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/arlington-heights-pet-friendly/7032733403.html,2BR,1Ba,$1219,,(West Loop, Fulton River District, Randolph Street, Restauran),2134 S Goebbert Road,(312) 348-7533,88e3206248c53b6d933d2d232fd3750c@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-bucktown-2br-w-in/7032588716.html,1BR,1Ba,$1590,,(Gold Coast),1 E Delaware Pl, Chicago, IL 60611, USA,(312) 348-7533,88e3206248c53b6d933d2d232fd3750c@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/like-great-vintage-wine/7032587511.html,1BR,1Ba,$1590,,(Gold Coast),1 E Delaware Pl, Chicago, IL 60611, USA,(847) 305-3424,88e3206248c53b6d933d2d232fd3750c@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/downers-grove-cozy-up-in-new-smart-home/7032731387.html,1BR,1Ba,$1450,,(Downers Grove),2845 Easton St,(708) 837-8969,9aee11acb9523bd3ad9965222f33350f@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/downers-grove-cozy-up-in-new-smart-home/7032731387.html,1BR,1Ba,$1450,,(Downers Grove),2845 Easton St,,4f47475221fe36939254e815bb2bc754@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-575-room-in-logan-square-jan-1/7032562268.html,1BR,1Ba,$1450,,(Downers Grove),2845 Easton St,(888) 417-8060,4f47475221fe36939254e815bb2bc754@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-great-one-bedroom-apartment-in/7032729136.html,1BR,1Ba,$1420,,(Gold Coast),1435 N Dearborn,(630) 732-0021,d7db8ade262f39299a1fbf8122efcdcb@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-great-one-bedroom-apartment-in/7032729136.html,1BR,1Ba,$1420,,(Gold Coast),1435 N Dearborn,(773) 860-6403,9a2afaa12d7234758614ce000597c50b@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwc/apa/d/great-size-new-lighting-floors-doors/7032542822.html,2BR,1Ba,$1420,,(Gold Coast),1435 N Dearborn,(312) 560-5525,9a2afaa12d7234758614ce000597c50b@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-deal-alert-high-ceilings-large/7032726869.html,2BR,1Ba,$1495,,(Rogers Park),1456 W Fargo Ave near Greenview,(312) 560-5525,c52e4c68e96e370cabb090c272c81d04@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/winnetka-renovated-one-bedroom/7032721999.html,1BR,1Ba,$1325,,(Winnetka),894 Green Bay Rd near Tower Rd,(773) 234-3505,3b16958d59093a9e98212949d04aaa0c@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/winnetka-renovated-one-bedroom/7032721999.html,1BR,1Ba,$1325,,(Winnetka),894 Green Bay Rd near Tower Rd,(630) 440-5668,f53457ef9eeb39078727be06ea21f2bc@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-south-loop-loft-studio/7032531508.html,0BR,1Ba,$1135,,(South Loop),894 Green Bay Rd near Tower Rd,(630) 440-5668,39d22ed4529b36ae818321b75f60a530@hous.craigslist.org,,
,,https://chicago.craigslist.org/sox/apa/d/homewood-homewood-three-bedroom-house/7032531339.html,0BR,1Ba,$1135,,(South Loop),894 Green Bay Rd near Tower Rd,,39d22ed4529b36ae818321b75f60a530@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/niles-2-bedroom-apartment-in-niles/7032721853.html,2BR,1Ba,$1250,,(Niles),7504 W. Cleveland near Milwaukee Ave.,,97ee3e646ef63a65a586688b68c16f73@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-ready-to-move-in-now-3-4-bd-rm/7032530213.html,2BR,1Ba,$1250,,(Niles),7504 W. Cleveland near Milwaukee Ave.,,3da1c90d070631be95ffdd6246afb471@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwi/apa/d/for-rent-gorgeous-3-bed-house-by-appt/7032719253.html,3BR,2Ba,$950,,(Gary),2401 W 5th,,aff10f65903b31c3a21f2198515b2eb0@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/winnetka-newly-renovated-two-bed/7032718587.html,2BR,1Ba,$1595,,(Winnetka),894 Green Bay Rd near Tower Rd,(773) 379-4729,7a875c3d37293b6892672cd512c7a1bf@hous.craigslist.org,,
,,https://chicago.craigslist.org/sox/apa/d/homewood-homewood-two-bedroom-house-for/7032529376.html,2BR,1.5Ba,$1400,,(Homewood, IL),894 Green Bay Rd near Tower Rd,(773) 379-4729,bf29623e31da3903b50c2df641ac531d@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/skokie-1-bedroom-skokie/7032514137.html,2BR,1.5Ba,$1400,,(Homewood, IL),894 Green Bay Rd near Tower Rd,(847) 454-5591,bf29623e31da3903b50c2df641ac531d@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/skokie-1-bedroom-skokie/7032514137.html,1BR,1Ba,$815,,(Skokie),linvoln near oakton,(847) 454-5591,160592d2e0ec34d0b4f6877d37a4eac8@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-college-student-apartment-top/7032512271.html,0BR,1Ba,$1300,,(the loop),525 s state st,(847) 454-5591,2f1f8922968434f08494c026e4b966b7@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-commuters-dream-with-heat-and/7032511841.html,0BR,1Ba,$1300,,(the loop),525 s state st,(773) 397-8665,2f1f8922968434f08494c026e4b966b7@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/evanston-amazing-one-bedroom-apartments/7032714572.html,1BR,1Ba,$1395,,(Evanston),914 Crain,(773) 582-7346,32fa9410a2f03dbca66c13d1bca950e3@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/campbellsport-baismen-for-rent/7032510293.html,1BR,1Ba,$1395,,(Evanston),914 Crain,(312) 634-6850,32fa9410a2f03dbca66c13d1bca950e3@hous.craigslist.org,,
